window_idx,t_start_s,t_end_s,ecg_mean,ecg_std,ecg_min,ecg_max,ecg_skew,ecg_kurt,ecg_hr_bpm,ecg_rr_mean_ms,ecg_rr_std_ms,ecg_rmssd,ecg_rr_range_ms,ecg_pnn50,eda_e4_mean,eda_e4_std,eda_e4_min,eda_e4_max,eda_e4_skew,eda_e4_kurt,eda_e4_scl_mean,eda_e4_scl_std,eda_e4_scl_slope,eda_e4_scr_n_peaks,eda_e4_scr_mean_amp,eda_e4_scr_max_amp,eda_rb_mean,eda_rb_std,eda_rb_min,eda_rb_max,eda_rb_skew,eda_rb_kurt,eda_rb_scl_mean,eda_rb_scl_std,eda_rb_scl_slope,eda_rb_scr_n_peaks,eda_rb_scr_mean_amp,eda_rb_scr_max_amp,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_skew,bvp_kurt,bvp_ac_dc_ratio,bvp_hr_bpm,bvp_ibi_mean_ms,bvp_ibi_std_ms,bvp_ibi_cv,bvp_pulse_amp_mean,bvp_pulse_amp_std,bvp_vasomotor_power,emg_mean,emg_std,emg_min,emg_max,emg_skew,emg_kurt,emg_rms,emg_mav,emg_iemg,emg_wl,emg_zcr,emg_median_freq,emg_mean_freq,resp_mean,resp_std,resp_min,resp_max,resp_skew,resp_kurt,resp_rate_bpm,resp_interval_mean_s,resp_interval_std_s,resp_irregularity_idx,resp_amp_mean,resp_amp_std,resp_dominant_freq,cross_eda_e4_rb_corr,cross_hr_bvp_ecg_diff
73,730.0,806.108,-0.0021509529375236627,0.14606198737487397,-0.2789775845826154,0.9931365315978886,3.1871520371692537,14.234901870055545,84.42776735459663,710.6666666666666,29.9008462432187,18.17090581621671,88.0,0.0,1.7914353221315105,0.6110057329485835,1.0119193630571552,2.789276417485858,-0.11134378483125025,-1.4222803379550115,1.3064196554199379,0.033351536682661,4.199933090139322e-05,2,1.1739439137290757,1.466304035586388,14.115352391466816,4.468223331202255,7.103478573315196,21.591964063659223,0.05350316983552355,-1.4830309027504638,9.279903475583264,0.28549755416514366,0.00035719563770582677,3,5.276420308267771,8.084058203764378,-0.27182699382784264,41.01535245383564,-85.08347299821011,119.1929631081022,-0.012156723587153284,-0.7448124198044086,5.808529492654498,84.52535760728219,709.8461538461538,45.3906123808403,0.06394429572506762,56.09068355721577,19.811440125920157,0.0,1.6142255288231047e-06,0.0033132775592735037,-0.014251770489526,0.0122427533865343,-0.17674348539115584,0.6988131798588291,0.003312615230786022,0.0025609872043639782,0.02560987204363978,8.855012825565742,0.4792,58.10546875,58.80407194270926,-0.3409234411223471,2.123689227595834,-3.908278422315556,4.265248051425085,0.4285427483424296,-0.7793428961849256,11.295180722891565,5.312,,,1228687.6771602768,1714545.6486927161,0.48828125,0.7798088628652204,0.09759025268556343
74,806.112,816.108,0.0004604144637514107,0.1374967745348061,-0.1976656527872259,0.8831734003152155,4.3229729622246245,20.67554551708858,83.69098712446352,716.9230769230769,16.98264574235288,12.328828005937952,52.0,0.0,1.6901007984013,0.1567081826347886,1.5139012744649585,2.1493210516618984,1.0975708568892295,0.519051498924548,1.9442978104025104,0.024183224204493526,-3.00176095594749e-05,0,0.0,0.0,21.654509818441195,0.522517863794208,20.53676750867764,22.446371676698902,-0.3776715780874679,-0.9072763952682701,21.775930152086378,0.022191197290281194,2.6992251599806444e-05,2,0.5474145700678719,0.6670388873237023,-0.23880976909297205,35.810273753959045,-76.85400392612152,63.116578554029765,-0.34150112686048756,-0.9769747672133393,4.597142653320802,83.40461933276305,719.3846153846154,40.128000327158226,0.05578100986452705,47.436429184816,10.721126814101586,0.0,6.823059750605056e-08,0.0028565270051740805,-0.0135481220787557,0.0102796987035985,-0.08427672224464332,0.4423898513601321,0.0028559556434461127,0.0022388329796846833,0.022388329796846834,7.635987189663285,0.4816,59.08203125,58.90325145678429,0.163343805841561,1.8401418374982546,-2.831154344280282,3.024586299036613,0.07165787641151174,-1.4591443618836268,12.205044751830759,4.9159999999999995,,,1353321.2285988107,1896627.5720629718,0.48828125,0.624420430895386,0.2863677917004708
75,816.112,826.108,0.001639027276499956,0.13639019547611286,-0.1995085998077876,0.8787786041082452,4.320437899430418,20.658282691106386,80.91286307053942,741.5384615384615,23.240106800584293,19.493588689617926,68.0,0.0,1.4641427310383588,0.03859362968225099,1.4010055068320242,1.5283742265859452,0.3318684979474129,-1.1527946286058728,1.499683543125786,0.002062256393525865,-2.5943112818505672e-06,1,0.02577527022611159,0.02577527022611159,19.193324195763882,0.7594616273769345,18.187897751069503,20.62642396700712,0.49188173614782055,-0.9234523248531508,20.045336532091845,0.061037403306577136,-7.629026740283416e-05,1,0.45744955844357094,0.45744955844357094,0.0966163641469615,35.017076862124284,-69.57883152079566,51.197115013493566,-0.3918714781743596,-1.2202756350667732,3.9037301508664437,81.26410835214446,738.3333333333334,36.67878587594379,0.04967781382746337,44.315418254782,5.775064886659295,0.0,-1.6452930436903708e-06,0.002795077189682024,-0.0132128842397232,0.0115215342275363,-0.055042788364017124,0.4587516541166985,0.0027945186026704935,0.002200547710891363,0.022005477108913627,7.650292744338752,0.4944,62.5,60.89782415555942,-0.057181796797362724,1.9694538158842552,-2.9494563999549963,3.8326073272587897,0.3438650988547436,-1.095640609012212,11.655011655011656,5.148,,,645553.2251162147,901683.5134960844,0.48828125,0.9692352826664868,0.35124528160504553
76,826.112,836.108,-0.0012007267248724108,0.13412015003101604,-0.1911830592891818,0.8895930019444023,4.4481795473885475,22.128659218964202,79.54043305346885,754.3333333333334,36.63910810082913,20.71450962709253,104.0,0.0,1.3588844160959328,0.034578438300015134,1.307883970975626,1.4137796102815985,0.10027750443032891,-1.3840361656518387,1.3899569199537374,0.0015746334367647656,-1.983948980634449e-06,1,0.021912559393285624,0.021912559393285624,17.577358629517594,0.5796255786765593,16.690402147350852,18.632229952666428,0.30644739413387473,-1.1514326590061157,18.056053358413237,0.02157135321573387,-2.7345431801790114e-05,1,0.5413137650253041,0.5413137650253041,-0.5402166651174432,35.32460183739095,-68.04731082528795,51.82045897339112,-0.3758623686580237,-1.261668954956267,3.840376506570545,78.74015748031496,762.0,39.13612606833185,0.051359745496498486,43.43735874414327,3.9880623164590063,0.0,1.4341487774134886e-06,0.0022883582039904486,-0.0079548340740447,0.0103887691608494,0.08046137578923382,0.5107156226156335,0.002287900936064584,0.0017926482482437081,0.01792648248243708,6.138960990469068,0.4876,59.08203125,59.74756383380092,-0.3444562225965344,2.552843270616738,-5.115497750089483,4.084722317530027,0.06437424341375725,-1.1766058012262515,10.729613733905579,5.5920000000000005,,,436643.6147593686,609377.3026528618,0.48828125,0.9903277239054471,0.8002755731538826
77,836.112,846.108,0.0008423477951419292,0.14644674604447416,-0.1910151893693505,0.9924827594457052,4.428734462711724,21.362513862760903,81.79530201342281,733.5384615384615,30.87775732523166,31.262330900515614,124.0,15.384615384615385,1.309985757362671,0.028871050583497003,1.2660679885524762,1.368050939812307,0.5892174881444185,-0.6201474416341499,1.318127184673197,0.0008602192450461003,1.0299098459302092e-06,1,0.05047350840819442,0.05047350840819442,16.506281123371043,0.32467514169131706,15.95155896977712,17.091455649450495,0.33675072934338507,-0.9912644688807624,16.689147569710425,0.0036606431063047327,-4.820966715347003e-06,1,0.3980744832837324,0.3980744832837324,0.5469402117789646,35.04270465441508,-69.23638989503047,48.62085414468768,-0.47512005489873976,-1.16168540801442,3.818260341653175,82.90816326530611,723.6923076923077,20.685681905546065,0.028583531544653363,43.499111752815445,3.2807344685533226,0.0,-6.554190131375345e-07,0.0017714540491335815,-0.0080173044426417,0.0082056283584461,-0.0027339852625812237,0.7431652590131441,0.0017710998441608442,0.001376249196886143,0.013762491968861429,4.668568039249656,0.48,57.6171875,58.013455754666445,0.019108829411722445,2.5618790775210623,-3.576322800681174,4.620918376792706,0.2864321143175856,-1.2930228097034222,11.746280344557558,5.108,,,250266.04993222977,307817.4023701937,0.48828125,0.9459017901657613,1.1128612518833023
78,846.112,856.108,-0.0011383150366504069,0.13408920375126834,-0.2014842229218852,0.9066610870061552,4.460862364753825,22.253390949394408,82.53094910591471,727.0,35.37333356177683,14.672175274059647,100.0,0.0,1.2267318420938997,0.023346114043542865,1.1880743046748363,1.266061285608967,0.17574351525476734,-1.1738095670836333,1.251619529833498,0.001698543270678423,-2.1245763825447765e-06,1,0.010635344259836588,0.010635344259836588,15.222608487789753,0.4350225711672268,14.470745890231154,15.951334968432388,0.1171815729186288,-1.1800040808960608,15.694115432075376,0.03127503356417622,-3.911108667410956e-05,1,0.17824049282090648,0.17824049282090648,0.2231033740316865,36.23625035202632,-71.86882380434407,51.21215271543911,-0.4177105437977178,-1.2131570673646705,3.8504642882002655,80.87930319369556,741.8461538461538,40.942736746676964,0.055190333648569116,46.10904149886397,2.5266129071848287,0.0,2.3078490911142495e-06,0.0014269455707701536,-0.0055619554618364,0.0056231917664197,-0.02470783013309942,0.7416911854380865,0.001426662019766143,0.0011078569029510782,0.011078569029510781,3.5852409663706393,0.4496,51.26953125,54.107672696158765,0.10368708212363054,2.0500670234901146,-3.264894018313236,3.898408747602701,0.2534350894134692,-1.182166863313893,11.415525114155251,5.256,,,2499079.2049703593,3074920.7817782406,0.48828125,0.9966257316285517,1.651645912219152
79,856.112,866.108,0.0006151986625162542,0.13616597570282002,-0.1898652156903471,0.9232469937015986,4.374563197262632,21.02199278321206,82.38276299112802,728.3076923076923,19.762694719195117,14.2828568570857,68.0,0.0,1.1606440179445265,0.01624402563734998,1.131945402365225,1.1880136757518684,-0.34903874453505374,-1.1302555566112593,1.1778959949908265,0.0011661661973863234,-1.4547418393426512e-06,0,0.0,0.0,13.777731818707439,0.3839458527028047,13.198938252225252,14.470026683362908,0.036407408896629176,-1.3317710526852218,14.218110347210054,0.03035432428067317,-3.788782940096827e-05,0,0.0,0.0,-0.47209082740136965,34.171606109049996,-66.72164695319755,46.72781398318083,-0.3931240870260085,-1.2465147259639104,3.761406290573137,83.1792975970425,721.3333333333334,18.864749875860742,0.02615261073363319,42.609426564930715,2.5604717870173213,0.0,-2.5587475600836143e-06,0.001728514213396116,-0.0068472939782788,0.0071330667861095,-0.02931209348260407,0.7030630143215606,0.0017281703702317966,0.0013413201526979756,0.013413201526979755,4.484392276689441,0.4672,55.17578125,56.33712631375065,-0.02417218047108687,2.039217896039658,-2.8451026410474047,4.074478814727081,0.3260687111108282,-1.2135914092859186,12.0870265914585,4.964,,,1131995.0711754628,1581056.9395547837,0.48828125,0.9761279977879233,0.7965346059144878
80,866.112,876.108,-0.00047747058465761645,0.13124586177790096,-0.2134905087226289,0.8828237868785782,4.547053353975909,23.060755377502627,79.29515418502203,756.6666666666666,10.35140160323785,15.954480704349313,32.0,0.0,1.1062394322558728,0.014172385908198363,1.0842493376517537,1.1341321082619067,0.2838717235302121,-0.9217198931408186,1.1219119968788844,0.0012581297995337137,-1.5698029291660597e-06,2,0.0060838011093933275,0.009140125000790977,12.583089598303207,0.2627054884061482,12.17724598329563,13.198201971995529,0.5259673029147127,-0.5890378734210655,12.91842639135629,0.0325328125083414,-4.045277463624003e-05,0,0.0,0.0,0.47143640555335903,35.851832090645686,-77.06448413361525,49.8122747940038,-0.4665019318465698,-1.1812537368941503,4.004957468439521,78.7746170678337,761.6666666666666,63.462706777407085,0.0833208404079743,42.894192819850836,3.1022616092735635,0.0,6.206265586222042e-07,0.00208774833019842,-0.0073942725153491,0.0069309514387721,-0.04764554185084531,-0.07330343129485417,0.002087330831034582,0.0016687596039836436,0.016687596039836435,5.535529613861827,0.4692,56.15234375,57.56044541978296,-0.1652920110623816,2.3637979135712164,-3.091968702150896,4.643054479983428,0.5240390401621661,-1.1319820046692846,11.244377811094452,5.336,,,3432111.9618919427,4805351.741357492,0.48828125,0.944151182263664,0.5205371171883257
81,876.112,886.108,0.0010238851450985024,0.13491844654453833,-0.2052188580831846,0.9258864283367186,4.314003815961509,20.797179166454832,81.14856429463171,739.3846153846154,14.77350365540992,18.0,48.0,0.0,1.10353323678964,0.03598704865535447,1.0670298078983609,1.1886089952698724,1.153805297694028,0.20980749939696652,1.0852071136789698,0.0004308800950013469,5.459255253771935e-07,2,0.07170343286083003,0.10303567813499925,11.967090311600675,0.24568183933036716,11.53040418449397,12.428478541482226,0.12228414684965709,-0.7781641094970468,12.030881865011988,0.015436506515533865,-1.915622107563741e-05,2,0.253970014025672,0.41002915600192225,-0.23917329474759216,38.2384750994262,-73.81721411739079,55.16898627000509,-0.37556726963893095,-1.2329258613601164,3.8300308240755374,80.75370121130551,743.0,18.37983084302415,0.024737322803531827,48.32000635733265,2.627117833045813,0.0,-2.441641157467374e-07,0.002215072017947356,-0.0073829233634624,0.0083200441537059,-0.013065115541996417,-0.08729178156277317,0.0022146289726930803,0.0017760531094632448,0.017760531094632447,5.933663542713462,0.4752,56.640625,58.21885367904806,-0.022033104642652915,1.8590516710747969,-2.6895598917602395,3.8622832719202926,0.3922959027908007,-1.0968579685821305,11.219147344801796,5.348,,,9186742.291635837,11469514.569669044,0.48828125,0.7543249676371034,0.3948630833262001
82,886.112,896.108,-0.00026316165114120675,0.13177409854782238,-0.1994745284527508,0.894354765301447,4.343010744174053,21.017628941443483,84.81948673336234,707.3846153846154,11.758248604975583,15.405626677721791,40.0,0.0,1.0823928717863827,0.030274876195755765,1.0441109925873855,1.1711104667635874,0.9189704976564756,0.11612726230385739,1.131207907283862,0.004675339020892638,-5.803959603806378e-06,0,0.0,0.0,11.434911223282748,0.36530569660823103,10.82908831189068,12.1818513542105,0.1823279357562508,-1.030522964228278,11.892967400892855,0.034841652263202086,-4.34059171901112e-05,0,0.0,0.0,0.018899892690012892,35.63095350849302,-70.11769989946798,53.62820441565797,-0.3841266042668685,-1.2029686883621364,3.951399321311288,84.34256055363322,711.3846153846154,16.800488393389347,0.023616603494167554,45.20749613805966,6.178217372253594,0.0,-2.5836097203541797e-07,0.0023691887318765797,-0.0075392614676721,0.0085953211376761,-0.08693949115805842,-0.0509882315482284,0.002368714860826952,0.0018897074079948404,0.018897074079948402,6.300262852954456,0.47,56.15234375,56.75703772453841,0.21494281244675448,2.020063584031553,-2.72956610263807,4.021649131720173,0.2612698275982401,-1.2507036815279828,11.876484560570072,5.052,,,1855804.057011742,2588773.700727321,0.48828125,0.969498505695799,0.4769261797291193
83,896.112,906.108,5.274771505751472e-05,0.13580274070373216,-0.2285004995331302,0.8937110240766886,4.186614707771945,20.064951853900613,84.41558441558442,710.7692307692307,17.388472456169758,20.65591117977289,60.0,0.0,1.0265703806956117,0.03564902250417083,0.994712263427386,1.1931706097270385,2.767329912589003,8.40291843815363,1.032394273551522,0.001333743058304168,-1.6640690326757654e-06,1,0.0026842316420785384,0.0026842316420785384,10.506236734956953,0.5391486298679539,9.926149420777929,12.645117904068064,2.1087038813684127,4.869429024720021,10.635525191570174,0.023325383608663763,-2.9118701991037865e-05,0,0.0,0.0,-0.4746985601661067,35.10721615903322,-67.78962598876362,53.16201032951682,-0.38505522565867695,-1.1726707270225447,3.9489175021270984,84.63541666666667,708.9230769230769,29.581699124237655,0.04172765718479704,43.82287091204747,7.2809505650116355,0.0,3.261616198168388e-07,0.002660777536585717,-0.0092175787515759,0.010196879258265,-0.15868007967468117,0.11918670107395757,0.002660245347846863,0.002121287375516598,0.021212873755165982,6.939740353723612,0.466,57.12890625,57.48256415180115,-0.10627905286406861,2.2559038556247226,-3.0327633342385774,4.191191474755228,0.29654212774211686,-1.3207702786750295,11.503067484662578,5.215999999999999,,,584351.3268376768,816899.1708031319,0.48828125,0.9852164829305065,0.21983225108225213
84,906.112,916.108,-8.353848771691244e-05,0.1405276892525273,-0.2142453213911373,0.9149823975953546,4.244887858807086,20.16928626813032,83.58336905272182,717.8461538461538,22.006991895933716,17.663521732655695,72.0,0.0,1.0908109131238124,0.05232916064868106,1.0332702070141777,1.2172588096406969,1.1558720238110884,0.17557607871088088,1.149720645639813,0.004806919933464859,-6.0031742493970285e-06,1,0.05701946763430765,0.05701946763430765,12.133654363848787,0.38550115270331237,11.518293049446653,12.87923317761748,0.4901403937977822,-0.7141956276241492,12.469089923080432,0.018961963818655125,-2.3876953540832363e-05,1,0.37248008469733485,0.37248008469733485,0.5523903915062889,45.901134987956105,-151.24293501698529,123.02877566881814,-0.5219930273258313,0.5590825074462589,7.350780331629602,83.40461933276305,719.3846153846154,109.59131539614081,0.1523403657131983,50.58341051259375,23.94093918038352,0.0,-6.882036570750264e-08,0.0023011598722801592,-0.0088643903121554,0.0075301028084825,-0.11769133930139039,0.07108754693288688,0.002300699595302604,0.001835885753002814,0.01835885753002814,6.109123364656938,0.4744,55.17578125,56.85762224877056,0.031898041150320626,2.1132133457837443,-2.994170151642056,4.569251204250323,0.5026951237538754,-1.0136246560928885,10.37344398340249,5.784,,,1758486.9701724784,2485542.0094237695,0.48828125,0.955013047641974,0.1787497199587733
85,916.112,926.108,0.0008138870846936328,0.15080542389539472,-0.2080456403341009,0.9480839637902077,4.091839343768597,18.62614543736838,86.38420403126285,694.5714285714286,11.80426445572359,16.714802283742856,32.0,0.0,1.0093346023969565,0.015287112106838448,0.9839318358808532,1.0379006826456192,0.17080545060489516,-1.1420726114090403,1.0249473376815192,0.0010616986534683025,-1.3289672458085698e-06,1,0.011120450650819125,0.011120450650819125,11.073589594177358,0.2886940656939938,10.558838993628989,11.517828139747738,-0.19001001386934666,-1.2475683655349186,11.371558136712872,0.01799102327374267,-2.2507009061188794e-05,0,0.0,0.0,-0.0634218645783828,35.30671822874963,-71.78758427446287,49.39495619451274,-0.4140219085031789,-1.1481103599458509,3.951933505142599,86.848635235732,690.8571428571429,28.820017463447286,0.04171631973617266,44.20811709008785,4.558367749916607,0.0,-9.675416794791802e-07,0.002503528707449298,-0.0095097530030652,0.0088667824410907,-0.08168849668647146,0.08095600559690119,0.0025030281386280986,0.002016783518581719,0.020167835185817194,6.722469264701022,0.4792,59.08203125,58.29878081252434,-0.10112218614084914,2.24403376583261,-3.222724480951598,4.029048387066992,0.23965670621135374,-1.2957837104509846,11.511895625479664,5.212,,,1279714.4934749966,1787644.6436640623,0.48828125,0.9752507101870668,0.4644312044691503
86,926.112,936.108,-0.0007776266127834926,0.14654207957288845,-0.250209934320118,0.9496091599136378,4.030204002036181,18.53453720324531,91.22502172024328,657.7142857142857,22.720470510528166,15.728465131239455,68.0,0.0,0.9791068665291499,0.008378452779722644,0.9652806866148996,0.9915353849078464,-0.07886131472177474,-1.431320608790247,0.9795320107015677,0.00042251524909565544,-5.213044957154973e-07,5,0.008816976795344211,0.012324370181323596,10.018781540374055,0.3010002279337661,9.513100026195197,10.55846220151026,0.09528738754213195,-1.1708453273080441,10.361915184573146,0.02379713615266973,-2.9714490968206242e-05,0,0.0,0.0,-0.11030442610375948,34.975042770426285,-82.28064807955936,56.29533680455748,-0.43450879872643283,-1.0845103078586191,4.54709798434299,89.85879332477536,667.7142857142857,27.599968147775854,0.04133499722602289,44.262231436502695,7.117681651178992,0.0,1.933634908322989e-06,0.0028253998997567384,-0.0113935711730183,0.0117622973926031,-0.18779401743451912,0.1170556608379294,0.002824835425056109,0.002244752983835807,0.02244752983835807,7.645919652044511,0.4808,58.10546875,58.81866068786471,-0.22373121371737142,1.9076355916606127,-4.805341960272997,2.722519244798537,-0.4486743568106879,-0.4487077779311064,11.286681715575623,5.315999999999999,,,10036.850230507287,12171.562270983295,0.48828125,-0.046282157818036455,1.366228395467914
87,936.112,946.108,-0.0003001937982418073,0.13775395605009727,-0.2199365330297563,0.8948955043380139,4.221189114613424,20.20305429983195,87.17031738936076,688.3076923076923,14.738750599381524,16.97056274847714,56.0,0.0,0.9720339385441592,0.007947473217400518,0.9589631107782496,0.9846996749418424,-0.2225902884299774,-1.1948806608927511,0.9742390242252325,0.00021867208647162993,-2.7961490205596574e-07,5,0.005737894154990863,0.010315951412744884,9.343142182508464,0.20784856420290712,9.007333559994212,9.768681763317169,0.14304833735328507,-0.7965376187879203,9.40254014091991,0.013137707687458375,-1.6390163638039057e-05,2,0.19547550170461125,0.3768608179642339,-0.31085247637764785,34.12702007940642,-69.16512120227775,49.2720017773397,-0.37675696156998406,-1.1857685673101974,3.9772609635189893,88.5960926851431,677.2307692307693,19.757504254307385,0.029173961302362106,45.249150740934105,1.7440819551127626,0.0,-1.5491267557342093e-06,0.0028339898318451434,-0.0103662383629772,0.0098416465033214,-0.16832468749757112,0.19101213364996772,0.002833423400667216,0.002238628990945653,0.022386289909456528,7.734121285174752,0.4844,59.5703125,59.56966861607872,0.11381874943307066,1.8130545146962518,-3.338022770887432,3.555132678330753,0.03358251681326488,-0.9913453514244348,11.160714285714285,5.376,,,1781773.734905486,2493881.0351417754,0.48828125,0.733082531499865,1.4257752957823442
88,946.112,956.108,-0.0022866439092482198,0.13752823534879577,-0.1998076031853017,0.9058445326151596,4.223085098424393,20.266827130935994,85.74928542262148,699.7142857142857,49.55095057914332,43.71938489256929,204.0,7.142857142857142,1.1993270408880101,0.17686450421049704,0.9547572808778968,1.4997700492433732,-0.000288747581727054,-1.2174516047174573,1.045935885597246,0.011076375336180295,1.3931876418796463e-05,1,0.4468395721676566,0.4468395721676566,14.115748688730603,3.1439632445043366,9.017175784896542,17.154560765158394,-0.5201518061746407,-1.387281502722568,10.873111570417148,0.20549326463995748,0.0002580474013770456,2,6.049562436859336,6.111802143245521,-0.4321495997708118,41.651919319500365,-115.34093829607134,80.69323751949538,-0.23873722890642765,-0.7200760356843272,5.570173085359073,83.7269214255045,716.6153846153846,83.59977916790857,0.11665920235968348,54.22285541369859,16.47485416562735,0.0,-1.5363719188292384e-07,0.002190764729749322,-0.0086172546937934,0.0081488193056666,-0.17806774746892795,0.626865055814684,0.0021903265383676385,0.0016980992607100575,0.016980992607100575,5.673347692706724,0.4724,55.6640625,57.34514562378164,0.10733212642468602,1.9945869506688043,-2.6763138063478267,3.9106142898104985,0.28284456069640057,-1.2292985376331556,11.320754716981133,5.3,,,3270319.233967146,4575919.043424722,0.48828125,0.9019650466067827,2.022363997116983
89,956.112,966.108,0.0022823285270964122,0.17642504253167954,-0.5199522572190458,0.9733610954624384,1.7671307086181736,7.53152875457778,97.71986970684038,614.0,155.46918236958302,186.17267969996743,400.0,31.25,1.9523996215300838,0.26813139466258756,1.2463303959161007,2.4646896288238302,-0.19554879491992586,0.1785125202112572,1.6330890081722154,0.04184350378989507,5.174576755256719e-05,3,0.5539938298256311,0.8032515986337809,17.103294192798746,0.6591940683792603,16.087242981639275,18.27311927492396,0.011601548820142105,-1.0930652729929442,17.260874171233564,0.024436409807203102,2.9404307432871974e-05,2,0.7219071667976475,1.0512530753313918,0.9669476534065802,43.170645387097956,-122.83196737475828,84.15331134344166,-0.4648468958986898,-0.7332254242096536,5.642787788151379,85.81937065794851,699.1428571428571,99.1555554460978,0.14182445609372385,56.04260911619916,14.453361654077549,0.0,2.0111311127067947e-06,0.0022912287297353084,-0.0095520788546445,0.0085372740575683,0.008160078711667603,0.3507211069719487,0.002290771320969433,0.0018152291423979574,0.018152291423979575,6.019986024955893,0.4792,56.640625,57.479591823362064,-0.15866741175536994,1.5818465153862706,-2.3865904321364027,3.2398273706914456,0.5157736857898654,-1.0118290877176688,11.773940345368917,5.096,,,9447456.446486918,13250165.379373994,0.48828125,0.2686284701074578,11.900499048891874
90,966.112,976.108,-5.5182901250728115e-05,0.1405168025677498,-0.2229137784687528,0.9522814490771272,4.409624148477409,22.01354718250698,84.19689119170984,712.6153846153846,56.89396344888513,60.93712606722878,224.0,7.6923076923076925,1.634907719599988,0.0817414290923673,1.508613709390895,1.8482403317031575,0.7808485595154638,0.04373973790486296,1.7547672935655136,0.010867876836680158,-1.3500257345600965e-05,0,0.0,0.0,15.115008121552062,0.3940897142586811,14.576281926478543,16.086159171264356,0.7684965845045872,-0.31283131941759157,15.665963466169044,0.049030569373718184,-6.0977939021134676e-05,0,0.0,0.0,-0.6229543320288254,39.27601201677934,-76.40424744714193,59.09719103443368,-0.3556477854098775,-1.2373991237205242,3.919180029965996,82.11678832116789,730.6666666666666,15.663120165960972,0.021436752051953886,51.41075847749372,4.6117512803623955,0.0,-1.6818445996553278e-06,0.001623739723920128,-0.0066292673037034,0.0067123723841936,0.11709371605925027,0.5329572727445284,0.0016234158146824415,0.0012714613929919653,0.012714613929919655,4.05614233493297,0.452,49.8046875,52.84261341858334,0.053706011858018585,1.977719082931618,-3.1015242193898507,3.858111536992514,0.19486963278295208,-1.2104905916231032,11.441647597254006,5.244,,,8491147.48057572,10594522.255272588,0.48828125,0.9937004361167305,2.0801028705419498
91,976.112,986.108,0.00023230471542191894,0.16289240432651483,-0.3276476450397138,1.0362234724985695,2.995603416170837,12.97825701186819,89.43781942078364,670.8571428571429,142.92271022794486,154.34626406482676,484.0,28.57142857142857,1.8769165828560594,0.25626535243557547,1.4914603596827074,2.370758811578757,0.02322369182222622,-0.8790865593873702,1.6989655393051235,0.024065567169239663,2.9959007064932927e-05,2,0.5086733400775633,0.6726507399492794,15.196601850221183,0.4458430148240729,14.39680370858856,15.818830849949892,-0.40697945043624834,-0.9865512081398435,14.82902383544508,0.03513145029142844,4.3910503118752624e-05,2,0.9229270833693954,0.965957198257211,-0.022587356277058098,40.569114858706286,-85.07319707351245,64.23522461099046,-0.4123890078145752,-1.1178328211264121,4.211610445566792,85.19003931847969,704.3076923076923,17.99715077164816,0.02555296636428856,51.171300360692626,8.155337161535375,0.0,1.0606506763200494e-06,0.0015642446232002304,-0.0081839367121009,0.0063993522753644,-0.1390953520316634,0.8486555066414732,0.0015639321026483866,0.0012123288462806332,0.012123288462806333,3.9049370514022215,0.4456,51.7578125,53.948375216627575,-0.0022331991228650167,2.084986021974984,-3.0557304889910832,4.175652132695631,0.2846727771049906,-1.1160739075385664,11.94267515923567,5.024,,,11132373.694346791,15585605.165502647,0.48828125,0.7992614308340112,4.247780102303949
92,986.112,996.108,-0.0007261895948660942,0.14507391433627623,-0.2181253397898465,1.017253933939937,4.491252690973958,22.62215638861664,79.82261640798227,751.6666666666666,32.42707435947855,25.810498216458708,96.0,0.0,1.6325879048671006,0.05343596525546389,1.5498519693608188,1.735768529851654,0.15452454123503018,-1.0992901752023785,1.697070537439362,0.004734615135378224,-5.902983661316758e-06,0,0.0,0.0,14.538691095299146,0.24903228312465014,14.066717654492018,14.991426785170514,-0.23711791343140964,-1.0848450110715837,14.814216844708723,0.019579564076964248,-2.436263993924952e-05,1,0.012886876506064127,0.012886876506064127,0.7936553744789271,37.74560366301808,-69.69684875419408,90.87418984989029,-0.25985834744210684,-1.0667315413207772,4.84855665858762,79.30052867019113,756.6153846153846,85.72586002440032,0.11330176701069582,48.7959759895146,13.540391862024363,0.0,-2.2737439533366196e-07,0.0014068353340757405,-0.0068140563431963,0.0068290400385791,-0.05845802892570355,1.0655756381376174,0.0014065539572445257,0.001085876203072414,0.01085876203072414,3.5392135359494654,0.46,51.7578125,54.64165599967836,-0.1899150845758474,1.9002267334637315,-3.0451604284523888,3.680765058128453,0.3038848760489554,-1.0753770228025654,12.5,4.8,,,63145.31519041434,77668.14431435462,0.48828125,0.9482878553838694,0.5220877377911393
